"","referent_units","partitioning_iterating","appropriateness","multiplicative_comparison"
"504164",0.625888888888889,0.589277777777776,0.765444444444443,0.860722222222222
"839429",0.00733333333333327,0.00238888888888886,0.982833333333333,0.945277777777778
"474502",0.0976111111111107,0.922722222222222,0.983444444444445,0.772777777777779
"528077",0.297888888888888,0.879277777777778,0.943,0.0374999999999999
"778764",0.758166666666666,0.0738333333333336,0.912833333333334,0.963111111111111
"811695",0.156666666666667,0.752333333333334,0.00222222222222226,0.114111111111111
"266671",0.9995,0.985,0.912611111111111,0.995277777777778
"059076",0.979111111111111,0.993944444444444,0.305388888888889,0.00366666666666663
"704263",0.0156666666666667,0.993944444444444,0.188388888888889,0.969666666666667
"058030",0.888333333333333,0.922555555555556,0.224277777777778,0.988222222222222
"620918",0.0272777777777783,0.807166666666666,0.0436666666666666,0.0493888888888888
"468828",0.0012777777777778,0.9705,0.983777777777778,0.990833333333333
"928326",0.0678888888888893,0.221277777777777,0.0105,0.0566111111111111
"410474",0.842555555555555,0.903777777777779,0.905111111111111,0.998333333333333
"908475",0.0935000000000003,0.0072222222222222,0.923944444444444,0.951444444444445
"822363",0.460444444444445,0.29961111111111,0.9075,0.963388888888889
"874628",0.0342777777777779,0.686111111111112,0.722055555555555,0.030111111111111
"718327",0.993888888888889,0.993166666666667,0.00988888888888862,0.995444444444444
"699320",0.123388888888889,0.497888888888889,0.306222222222222,0.786333333333334
"920077",0.00749999999999998,0.968944444444444,0.941611111111112,0.989111111111111
"304340",0.875611111111111,0.0938333333333333,0.984388888888889,0.0108888888888889
"901492",0.114333333333333,0.224000000000001,0.302833333333332,0.0546666666666669
"560286",0.573277777777779,0.560166666666669,0.725111111111111,0.963777777777778
"735104",0.704888888888889,0.00822222222222225,0.769166666666667,0.984611111111111
"113765",0.020111111111111,0.8195,0.939555555555556,0.0224444444444446
"408821",0.00522222222222213,0.967388888888889,0.983,0.989277777777778
"653962",0.964555555555555,0.0274444444444442,0.913055555555556,0.00905555555555566
"023192",0.992722222222222,0.918666666666667,0.900388888888889,0.185444444444444
"962521",0.205333333333333,0.0524999999999999,0.674333333333333,0.943222222222223
"902405",0.402777777777777,0.0192222222222224,0.658611111111111,0.774944444444445
"354885",0.502111111111111,0.156944444444444,0.939444444444445,0.0364999999999998
"495430",0.967888888888889,0.997555555555556,0.982555555555556,0.994888888888889
"000809",1,0.998666666666667,0.911722222222222,0.999944444444444
"415602",0.990055555555555,0.0359444444444444,0.0118888888888891,0.124222222222222
"388340",0.998277777777778,0.993,0.250166666666668,0.995444444444444
"028196",0.999666666666667,0.999888888888889,0.902777777777778,0.994222222222222
"296052",0.0338333333333331,0.988444444444444,0.982777777777778,0.973444444444444
"849678",0.409222222222222,0.433388888888888,0.758,0.970777777777778
"422936",0.172555555555556,0.00149999999999998,0.9845,0.949666666666667
"727608",0.222722222222221,0.00794444444444454,0.905611111111111,0.0605555555555554
"303087",0.999944444444444,0.9995,0.984444444444444,0.999777777777778
"790122",0.989111111111111,0.362833333333333,0.984277777777778,0.979
"942496",0.147277777777777,0.00494444444444443,0.904833333333334,0.950666666666667
"512733",0.969944444444444,0.00355555555555544,0.922611111111111,0.969777777777778
"982458",1,0.000611111111111208,0.984111111111111,0.999
"658407",0.189111111111111,0.988722222222222,0.0381666666666669,0.0373888888888889
"832062",0.926222222222222,0.944388888888889,0.943722222222221,0.214777777777779
"092128",0.429944444444444,0.996166666666667,0.983722222222222,0.977555555555555
"500170",0.106388888888889,0.118722222222222,0.201777777777778,0.0616111111111111
"055621",1,0.991333333333333,0.984166666666667,0.997166666666667
"851005",0.200055555555556,0.299666666666666,0.656722222222223,0.836444444444444
"342329",0.994055555555555,0.799388888888889,0.920555555555556,0.988277777777777
"926732",0.999055555555556,0.999611111111111,0.0562222222222224,0.9995
"260546",0.999277777777778,0.898222222222222,0.723944444444444,0.999777777777778
"375080",0.999555555555556,1,0.938833333333333,0.999777777777778
"284683",0.519222222222221,0.993,0.0076111111111111,0.194555555555556
"231497",0.516611111111111,0.585555555555554,0.0554999999999998,0.942111111111112
"850252",0.0816666666666664,0.00211111111111109,0.909055555555556,0.912888888888889
"042834",0.488111111111112,0.806944444444445,0.039444444444444,0.182777777777778
"795772",0.997222222222222,0.994444444444444,0.654833333333333,0.999388888888889
"285018",0.987666666666667,0.0974444444444442,0.984055555555556,0.997777777777778
"327825",0.999777777777778,0.048,0.985666666666666,0.998611111111111
"641188",0.998833333333333,0.757555555555556,0.736111111111111,0.975666666666666
"732401",0.315333333333332,0.00400000000000001,0.0601666666666667,0.953722222222222
"431190",0.435444444444444,0.00133333333333341,0.944055555555556,0.954611111111111
"938445",0.980555555555556,0.00777777777777776,0.710611111111111,0.00727777777777764
"442825",0.349000000000001,0.00777777777777774,0.0121666666666667,0.0514444444444444
"451570",0.709500000000001,0.991666666666666,0.0104444444444446,0.125666666666666
"399617",0.486666666666668,0.102,0.900055555555556,0.721611111111112
"913210",0.149166666666667,0.03,0.014,0.876222222222221
"888162",0.538277777777777,0.465333333333333,0.9835,0.594777777777777
"042995",0.204833333333333,0.0754444444444447,0.651166666666665,0.948277777777777
"914586",0.0158333333333335,0.031388888888889,0.944833333333334,0.932666666666667
"700504",0.553833333333334,0.920277777777778,0.9035,0.0237222222222222
"811903",0.999944444444444,0.999722222222222,0.984833333333333,0.999722222222222
"393839",0.00166666666666671,0.997666666666667,0.738555555555555,0.991611111111111
"780179",0.0374999999999999,0.947277777777778,0.3115,0.897833333333333
"813998",0.999944444444444,0.990555555555555,0.715166666666666,0.939
"359156",0.999944444444444,0.998944444444444,0.905222222222222,0.997666666666667
"172365",0.00761111111111109,0.998055555555555,0.654500000000001,0.990388888888889
"623980",0.897111111111111,0.0887777777777774,0.0368333333333332,0.0120555555555556
"385501",0.0369444444444448,0.495055555555556,0.00955555555555544,0.969888888888889
"062708",0.441333333333334,0.021888888888889,0.0123888888888887,0.953888888888889
"047925",0.0966666666666669,0.658388888888889,0.985111111111111,0.979388888888889
"801336",0.00516666666666659,0.9835,0.0136666666666667,0.972555555555556
"404542",0.993611111111111,0.991388888888889,0.906888888888889,0.999111111111111
"598460",0.930222222222222,0.0175555555555552,0.627222222222222,0.994388888888889
"137047",0.209722222222222,0.116833333333333,0.985055555555556,0.0561111111111112
"029425",0.973388888888889,0.998888888888889,0.940888888888889,0.995333333333334
"588896",0.0102222222222223,0.969888888888889,0.0561111111111112,0.989611111111111
"268193",0.998611111111111,0.995166666666667,0.740777777777777,0.991388888888889
"332855",0.0262777777777776,0.997611111111111,0.628611111111111,0.989666666666667
"507694",0.994055555555555,0.950611111111111,0.083444444444444,0.993
"711409",0.9995,0.973888888888889,0.677777777777778,0.999833333333333
"671864",0.927222222222222,0.717333333333332,0.905944444444445,0.980722222222222
"163956",0.794,0.283277777777777,0.984666666666666,0.974666666666667
"246480",0.766222222222222,0.114111111111111,0.902222222222222,0.9625
"078675",0.287666666666667,0.895777777777777,0.984555555555556,0.784777777777778
"126493",0.0556111111111107,0.0833888888888893,0.906388888888889,0.919055555555555
"730963",0.108611111111112,0.216388888888889,0.660444444444445,0.0589444444444445
"292566",1,0.999555555555556,0.983277777777778,0.999444444444444
"147477",0.993722222222222,0.998444444444444,0.902444444444445,0.996
"374977",0.704111111111111,0.0794444444444443,0.0361666666666668,0.986333333333333
"091914",0.765777777777777,0.988888888888889,0.904777777777778,0.507500000000001
"220158",0.0716111111111117,0.693222222222221,0.908277777777778,0.925944444444444
