"","referent_units","partitioning_iterating","appropriateness","multiplicative_comparison"
"448595",0.056277777777778,0.00738888888888908,0.0957777777777776,0.0717777777777781
"510823",0.104111111111112,0.841388888888889,0.980777777777778,0.959
"689060",0.0526666666666664,0.00538888888888894,0.917666666666667,0.929333333333333
"451638",0.0962222222222214,0.910888888888889,0.982944444444444,0.662388888888889
"470166",0.323000000000002,0.925055555555557,0.939,0.987777777777778
"936159",0.352555555555556,0.725611111111112,0.290500000000001,0.905888888888889
"410333",0.940444444444444,0.460833333333333,0.903333333333332,0.00527777777777783
"495668",0.00155555555555557,0.911111111111111,0.0777222222222226,0.70688888888889
"532372",0.254555555555556,0.0797777777777774,0.018611111111111,0.0586111111111105
"093363",0.999666666666667,0.981333333333333,0.983611111111111,0.996277777777778
"729105",0.157722222222222,0.0246666666666666,0.936277777777779,0.927166666666668
"906883",0.989222222222222,0.473833333333334,0.765888888888887,0.998666666666667
"576406",0.0101666666666667,0.00177777777777772,0.108555555555556,0.92511111111111
"009767",0.00394444444444441,0.424777777777778,0.288333333333335,0.952333333333334
"930774",0.999944444444444,0.997555555555556,0.0803333333333335,0.999611111111111
"386162",0.993,0.0723333333333336,0.723722222222223,0.997111111111111
"548585",0.931777777777778,0.997111111111111,0.907444444444445,0.978388888888889
"788429",0.00494444444444444,0.00577777777777767,0.0955555555555551,0.921611111111111
"204518",0.970888888888889,0.0244444444444444,0.903666666666667,0.0075555555555556
"659498",0.722222222222221,0.0325555555555555,0.982055555555555,0.024666666666666
"946251",0.999833333333333,0.992944444444445,0.983,0.998833333333333
"216136",0.00716666666666672,0.997111111111111,0.0028333333333334,0.986777777777777
"636338",0.997722222222222,0.998333333333333,0.735555555555558,0.999666666666667
"670685",0.25761111111111,0.0407777777777778,0.0173888888888889,0.0592222222222217
"896320",0.999555555555556,0.968555555555556,0.984222222222222,0.996833333333333
"822403",0.997777777777778,0.014888888888889,0.904222222222221,0.997555555555556
"696806",0.996888888888889,0.985055555555556,0.400277777777779,0.999722222222222
"449291",0.797722222222224,0.0134444444444446,0.106277777777778,0.0208333333333336
"042281",0.0483333333333338,0.134555555555556,0.641277777777777,0.901611111111111
"742827",0.287611111111108,0.00372222222222211,0.981,0.794777777777776
"445806",0.999944444444444,1,0.9035,0.992777777777778
"333625",0.999833333333333,0.00138888888888885,0.936777777777778,0.998277777777778
"497743",0.476777777777775,0.0039444444444444,0.637500000000002,0.0441111111111113
"869189",0.0543888888888897,0.0286111111111111,0.256888888888888,0.89461111111111
"002427",0.0101111111111111,0.949444444444445,0.901444444444445,0.987111111111111
"122345",0.0477777777777776,0.199277777777777,0.636055555555559,0.0883333333333337
"230800",0.81727777777778,0.00177777777777773,0.238722222222222,0.0176111111111105
"781703",0.0254444444444441,0.00766666666666666,0.983611111111111,0.0758333333333321
"180799",0.995944444444445,0.997388888888889,0.905444444444445,0.896111111111111
"660582",1,1,0.739444444444444,1
"644488",0.0136666666666667,0.966055555555555,0.981944444444445,0.878
"194808",0.252555555555554,0.0620555555555559,0.286999999999998,0.806222222222222
"438418",0.0302777777777778,0.00449999999999994,0.739666666666668,0.911277777777779
"037048",0.0563333333333333,0.463277777777779,0.683222222222223,0.782555555555557
"835506",0.115833333333333,0.645444444444445,0.937111111111112,0.840666666666669
"434679",1,0.9945,0.981333333333333,0.999055555555556
"903973",0.995388888888889,0.775277777777777,0.641833333333333,0.912111111111111
"511603",0.984777777777778,0.11388888888889,0.63761111111111,0.435888888888893
"864389",0.00405555555555558,0.0672777777777778,0.0800555555555554,0.920555555555558
"185934",0.996,0.881777777777778,0.904055555555554,0.998944444444444
"145494",0.145833333333334,0.014888888888889,0.983666666666666,0.928944444444444
"805187",0.998444444444444,0.0352222222222223,0.919444444444445,0.997555555555556
"575841",0.957111111111111,0.9875,0.983277777777778,0.999333333333333
"375846",0.0261666666666667,0.00733333333333326,0.260555555555556,0.0737777777777776
"104795",0.978444444444444,0.992833333333333,0.902888888888889,0.8345
"589194",0.195666666666666,0.102944444444444,0.981166666666667,0.928055555555555
"522169",0.475277777777775,0.0918888888888891,0.981666666666667,0.704333333333332
"729026",0.904611111111112,0.00283333333333336,0.365777777777776,0.0116666666666666
"481397",0.487500000000001,0.327333333333334,0.935666666666667,0.719611111111113
"579779",0.365944444444447,0.991722222222222,0.905333333333334,0.966055555555555
"920699",0.994944444444445,0.993777777777778,0.766277777777777,0.999666666666667
"631612",0.0623333333333331,0.724611111111111,0.918222222222223,0.0263888888888891
"469756",0.980833333333333,0.176,0.72738888888889,0.00594444444444448
"398808",1,0.999944444444444,0.89938888888889,0.999611111111111
"417087",0.9405,0.854388888888889,0.934166666666667,0.998444444444444
"859916",0.526055555555553,0.00477777777777773,0.907166666666666,0.0405555555555553
"144470",0.999944444444444,0.997944444444445,0.9835,0.999722222222222
"545511",0.814944444444445,0.00299999999999997,0.937722222222222,0.951833333333334
"774391",0.918611111111111,0.017388888888889,0.982777777777778,0.991
"429128",0.0794444444444445,0.0178333333333334,0.339000000000001,0.0691111111111099
"352599",0.977111111111111,0.991666666666667,0.341999999999997,0.620111111111108
"258786",0.0178333333333335,0.998277777777778,0.916999999999999,0.953
"630237",0.816777777777778,0.88311111111111,0.982277777777778,0.975833333333333
"141823",0.0223888888888888,0.0555555555555551,0.634666666666668,0.901833333333333
"766300",0.640499999999998,0.00255555555555556,0.350555555555553,0.0317777777777785
"208402",0.418222222222222,0.062833333333333,0.0166111111111112,0.0427777777777774
"382777",0.968666666666666,0.974222222222222,0.231333333333334,0.992611111111111
"803833",0.974722222222223,0.994555555555556,0.982277777777778,0.830888888888888
"267787",0.924277777777778,0.48611111111111,0.90538888888889,0.998222222222222
"141540",0.0203333333333333,0.00233333333333329,0.905666666666666,0.917166666666667
"742549",0.00777777777777769,0.00188888888888893,0.903555555555555,0.924666666666667
"530201",0.998111111111111,0.00261111111111117,0.904500000000001,0.998166666666667
"080682",0.950777777777778,0.097055555555555,0.981111111111111,0.992111111111111
"419466",0.998055555555555,0.000166666666666681,0.983055555555556,0.998555555555555
"701072",0.268888888888889,0.0212222222222225,0.737888888888891,0.931166666666667
"934527",0.944666666666666,0.0688333333333331,0.605277777777779,0.00883333333333327
"755379",0.461666666666665,0.0759999999999996,0.0827777777777775,0.0407777777777783
"287010",0.894611111111111,0.993944444444444,0.723611111111111,0.998555555555556
"202277",0.999611111111111,0.000111111111111122,0.904555555555556,0.997833333333333
"661923",0.0234444444444441,0.989444444444444,0.903333333333332,0.953222222222222
"032712",0.998,0.509,0.904999999999999,0.9925
"693746",0.213055555555555,0.127777777777777,0.902166666666667,0.0959444444444461
"849706",0.925888888888889,0.00338888888888889,0.981055555555556,0.939166666666667
"328916",0.519,0.00127777777777779,0.906611111111111,0.937333333333333
"798486",0.999555555555556,0.920222222222223,0.984111111111111,0.9995
"718815",0.858277777777778,0.999888888888889,0.633777777777782,0.857166666666666
"163403",0.174944444444443,0.00100000000000001,0.982333333333334,0.929833333333333
"960717",1,0.996555555555556,0.982833333333333,0.987111111111111
"441785",0.51705555555556,0.896666666666666,0.939388888888889,0.992666666666667
"068599",0.911222222222223,0.884111111111112,0.725777777777777,0.998111111111111
"162075",0.982722222222223,0.0461666666666664,0.939666666666666,0.949722222222223
"814747",0.997,0.9575,0.981666666666667,0.975055555555555
"505129",0.962722222222222,0.6335,0.935333333333334,0.968388888888889
"803503",0.37438888888889,0.419000000000001,0.939611111111111,0.950111111111111
"369714",0.998777777777778,0.982277777777778,0.982055555555556,0.999555555555556
"396911",0.277388888888888,0.0425555555555556,0.937,0.801333333333334
"030380",0.998722222222222,0.995722222222222,0.983111111111111,0.998722222222222
"859502",0.999944444444444,0.917111111111111,0.284222222222222,0.999222222222222
